,date
221876,2017-05-12
221877,
221878,2015-03-23
221879,2018-03-23
221880,2017-07-01
221881,2015-08-01
221882,2017-08-28
221883,2017-12-24
221884,2015-05-30
221885,2017-01-26
221886,2015-10-27
221887,
221888,2014-10-25
221889,2016-07-05
221890,2016-08-26
221891,2017-06-09
221892,2017-09-01
221893,2015-08-25
221894,2017-10-26
221895,
221896,2017-08-09
221897,2018-03-27
221898,2016-05-01
221899,2014-08-24
221900,
221901,2015-08-09
221902,2018-03-18
221903,2016-09-10
221904,
221905,2015-12-19
221906,2016-03-06
221907,2017-09-27
221908,2016-08-22
221909,2015-07-04
221910,2015-05-30
221911,2015-06-28
221912,2017-04-11
221913,2014-09-22
221914,2017-05-13
221915,2014-10-08
221916,2014-07-05
221917,2016-03-04
221918,2016-05-07
221919,2015-09-02
221920,2016-05-11
221921,2015-12-18
221922,
221923,
221924,2015-04-18
221925,2015-01-27
221926,2017-09-16
221927,
221928,2015-03-22
221929,
221930,2016-05-16
221931,2016-03-11
221932,2017-09-14
221933,2017-11-11
221934,
221935,2014-05-17
221936,2016-06-26
221937,2017-02-02
221938,2016-11-24
221939,2015-10-01
221940,
221941,2016-04-06
221942,2016-12-02
221943,2016-04-20
221944,2014-08-02
221945,2015-07-12
221946,
221947,2016-09-02
221948,2016-10-09
221949,2016-03-04
221950,2016-08-08
221951,2015-12-20
221952,2018-01-10
221953,2016-04-21
221954,2015-09-30
221955,2017-07-18
221956,2017-04-14
221957,2016-10-22
221958,2017-12-05
221959,
221960,2016-03-13
221961,2016-09-08
221962,2017-04-19
221963,2017-07-31
221964,2016-01-01
221965,2016-06-11
221966,2014-03-28
221967,2016-03-25
221968,
221969,2016-07-27
221970,2017-10-21
221971,2014-01-23
221972,2014-01-27
221973,2015-07-06
221974,2014-10-14
221975,2016-06-10
221976,2016-02-01
221977,2017-04-17
221978,2014-08-06
221979,2014-09-11
221980,2017-09-19
221981,2014-08-26
221982,2016-10-29
221983,2014-01-24
221984,2014-04-06
221985,2017-11-30
221986,2017-08-15
221987,2014-03-22
221988,2014-06-20
221989,2016-03-27
221990,2017-02-18
221991,2017-08-10
221992,2016-11-27
221993,2017-05-19
221994,2017-11-06
221995,2018-02-26
221996,2017-05-05
221997,2014-10-31
221998,2017-10-25
221999,2017-05-02
222000,
222001,2016-09-08
222002,2014-07-02
222003,2014-02-15
222004,2015-09-14
222005,2016-11-07
222006,2014-06-03
222007,2016-01-12
222008,2015-07-28
222009,2017-07-07
222010,
222011,
222012,2015-06-04
222013,2017-09-21
222014,2016-11-30
222015,2017-09-23
222016,2017-03-03
222017,2018-01-17
222018,2017-10-21
222019,2014-04-13
222020,2018-02-03
222021,2017-12-14
222022,2015-06-27
222023,2014-06-15
222024,2017-08-06
222025,2015-04-19
222026,
222027,2015-05-12
222028,2016-11-22
222029,2015-01-30
222030,2017-07-03
222031,2017-02-14
222032,2016-03-17
222033,2014-08-02
222034,2015-08-22
222035,2017-07-22
222036,2015-09-16
222037,2015-09-09
222038,
222039,2016-10-31
222040,2016-07-19
222041,2015-06-20
222042,2015-04-05
222043,2015-04-01
222044,2015-04-29
222045,2015-12-02
222046,2014-09-13
222047,2016-03-14
222048,2016-02-28
222049,2017-04-11
222050,2016-05-05
222051,2016-09-12
222052,2017-12-13
222053,2017-07-30
222054,2017-11-22
222055,2016-01-01
222056,2018-02-04
222057,2016-08-18
222058,2016-09-07
222059,
222060,2018-03-31
222061,2016-07-18
222062,2016-06-05
222063,2015-02-24
222064,2015-06-05
222065,2016-09-26
222066,2015-08-12
222067,2018-03-15
222068,
222069,2015-10-15
222070,2016-08-02
222071,2016-04-13
222072,2014-01-15
222073,2015-02-18
222074,2017-11-29
222075,2016-10-16
222076,2017-03-20
222077,2016-01-20
222078,2016-07-08
222079,2016-09-23
222080,2014-07-20
222081,2017-12-08
222082,2015-11-11
222083,2015-06-08
222084,2015-04-17
222085,2016-09-07
222086,2017-07-16
222087,2017-01-05
222088,
222089,2014-01-06
222090,2017-08-06
222091,2017-12-16
222092,2016-07-16
222093,2014-03-09
222094,2017-03-01
222095,
222096,2016-05-16
222097,2016-07-10
222098,2015-05-20
222099,2018-01-15
222100,2014-04-25
222101,2015-12-01
222102,2014-08-05
222103,2014-08-19
222104,2016-06-13
222105,2017-11-15
222106,2016-02-18
222107,
222108,2018-02-11
222109,2016-11-30
222110,2014-03-25
222111,2015-04-03
222112,2014-08-17
222113,2017-01-23
222114,2016-11-22
222115,2017-11-26
222116,2016-05-12
222117,2018-03-31
222118,2014-11-07
222119,
222120,2017-08-27
222121,2017-05-29
222122,2016-12-03
222123,2017-08-29
222124,2017-05-26
222125,2018-01-23
222126,2018-02-12
222127,2016-03-28
222128,2014-09-22
222129,2018-02-27
222130,2016-12-06
222131,2015-12-22
222132,2017-03-03
222133,2016-04-24
222134,2014-04-18
222135,
222136,2017-05-10
222137,2015-06-25
222138,2015-01-11
222139,2017-12-02
222140,2017-05-30
222141,2018-01-18
222142,2017-01-16
222143,2014-09-14
222144,2017-05-01
222145,2014-01-16
222146,2016-02-06
222147,2017-09-18
222148,2016-12-29
222149,2017-09-18
222150,2014-12-21
222151,2017-07-26
222152,2016-07-13
222153,2015-06-10
222154,2017-04-22
222155,2016-05-16
222156,2014-09-19
222157,2014-07-05
222158,2017-02-25
222159,2016-04-05
222160,2016-11-30
222161,2015-04-13
222162,2014-08-22
222163,2017-09-14
222164,2016-05-23
222165,
222166,2016-11-27
222167,2016-06-29
222168,2016-07-11
222169,2017-01-08
222170,2016-11-12
222171,2017-09-07
222172,2016-11-20
222173,2015-08-04
222174,2016-03-19
222175,2015-10-11
222176,2017-10-16
222177,
222178,
222179,2016-05-29
222180,2016-12-03
222181,2014-01-15
222182,2014-03-10
222183,2015-08-06
222184,2017-11-11
222185,2016-06-10
222186,
222187,2016-07-23
222188,2017-12-04
222189,2017-08-25
222190,2017-01-28
222191,2016-02-07
222192,2016-06-11
222193,2015-08-05
222194,2016-11-01
222195,2018-03-05
222196,2017-03-01
222197,2014-01-17
222198,2017-11-08
222199,
222200,2016-07-28
222201,2015-07-15
222202,2014-05-10
222203,
222204,
222205,2017-04-17
222206,2017-07-02
222207,2016-01-28
222208,2017-09-28
222209,2016-01-08
222210,2017-05-22
222211,2014-01-07
222212,
222213,
222214,2017-08-16
222215,2015-02-19
222216,2015-12-30
222217,2014-02-01
222218,2016-04-16
222219,2015-05-25
222220,2016-04-17
222221,2015-04-28
222222,2018-01-07
222223,
222224,2015-04-10
222225,2018-03-08
222226,2017-12-23
222227,2015-07-23
222228,2014-08-16
222229,2018-03-20
222230,2017-10-04
222231,
222232,2016-06-04
222233,2014-08-14
222234,2016-06-08
222235,2017-07-31
222236,2015-03-07
222237,2017-07-01
222238,2014-10-16
222239,2017-08-31
222240,2017-09-07
222241,2015-06-14
222242,2015-10-11
222243,2017-06-30
222244,2015-07-19
222245,
222246,2016-05-25
222247,2014-02-23
222248,2015-10-29
222249,2015-04-24
222250,2014-01-15
222251,2017-07-03
222252,2016-05-04
222253,2016-08-27
222254,2016-02-27
222255,
222256,2017-03-24
222257,2018-03-12
222258,
222259,2017-06-20
222260,2016-01-04
222261,2016-09-09
222262,
222263,2014-05-16
222264,2014-07-18
222265,2015-02-17
222266,2015-07-12
222267,2015-11-12
222268,2017-04-17
222269,2017-09-19
222270,2014-08-24
222271,2016-07-30
222272,2017-11-12
222273,2015-07-18
222274,2015-08-30
222275,2017-04-23
222276,2016-12-02
222277,2017-06-28
222278,
222279,2016-05-18
222280,2017-01-10
222281,2017-08-17
222282,2015-06-30
222283,2015-04-28
222284,2018-01-31
222285,2014-01-06
222286,2018-03-28
222287,2015-10-14
222288,2017-09-21
222289,2017-06-15
222290,2015-03-03
222291,2016-12-02
222292,2018-01-07
222293,2016-07-30
222294,2015-12-26
222295,2016-10-05
222296,2017-02-17
222297,2017-12-28
222298,
222299,2016-05-02
222300,2014-06-29
222301,2014-08-08
222302,2015-08-22
222303,2017-02-14
222304,2018-03-08
222305,2017-01-28
222306,2016-09-06
222307,2017-08-28
222308,2017-04-05
222309,2018-03-14
222310,
222311,2014-10-18
222312,2018-02-01
222313,2016-11-20
222314,2017-05-21
222315,2016-03-25
222316,2016-10-26
222317,2015-12-07
222318,2016-05-01
222319,2017-08-14
222320,2016-06-11
222321,2014-11-30
222322,2017-07-12
222323,2015-06-18
222324,2015-04-22
222325,2017-05-28
222326,2017-03-31
222327,2015-07-08
222328,2015-01-26
222329,2015-02-01
222330,2015-06-10
222331,2018-03-26
222332,2016-12-02
222333,2018-01-01
222334,2017-02-11
222335,2017-07-10
222336,2016-01-17
222337,2014-07-30
222338,
222339,2015-11-23
222340,2017-03-16
222341,2015-02-06
222342,2014-04-06
222343,2016-07-03
222344,2016-12-03
222345,2017-08-14
222346,
222347,2014-09-17
222348,2017-08-28
222349,2016-03-27
222350,2014-12-27
222351,2015-06-26
222352,2014-12-26
222353,2014-03-06
222354,2018-03-10
222355,2017-09-09
222356,2016-11-25
222357,2018-03-05
222358,2014-02-17
222359,2016-12-02
222360,2016-11-01
222361,2017-01-04
222362,2015-10-23
222363,2014-07-10
222364,2016-08-06
222365,2014-02-02
222366,2016-02-27
222367,2016-06-19
222368,2014-01-14
222369,2016-12-27
222370,2018-01-12
222371,2015-12-13
222372,2016-06-26
222373,2016-03-26
222374,2017-02-26
222375,2017-12-17
222376,2017-07-15
222377,2017-09-17
222378,2016-10-19
222379,2017-11-08
222380,2017-02-16
222381,2017-06-28
222382,
222383,2015-01-17
222384,2016-08-17
222385,2015-11-01
222386,2018-01-27
222387,2014-02-23
222388,2016-04-07
222389,2014-03-02
222390,
222391,2017-06-14
222392,2015-09-09
222393,2016-03-19
222394,2015-08-24
222395,2016-09-14
222396,
222397,2014-01-11
222398,2015-04-09
222399,2017-06-13
222400,2017-06-10
222401,2016-11-23
222402,2016-06-18
222403,2016-06-23
222404,2017-09-29
222405,2015-03-19
222406,2016-02-11
222407,2017-10-04
222408,
222409,2017-04-09
222410,2017-03-23
222411,2017-03-29
222412,2016-10-08
222413,
222414,2018-02-06
222415,
222416,2014-05-29
222417,2016-09-07
222418,2017-12-12
222419,2016-08-16
222420,2014-01-30
222421,2017-03-18
222422,2015-11-07
222423,2016-08-28
222424,2014-10-16
222425,2015-09-09
222426,2018-02-22
222427,2014-07-17
222428,2015-07-11
222429,2017-05-13
222430,2014-05-25
222431,2015-10-26
222432,
222433,2015-06-30
222434,
222435,2017-06-04
222436,2016-01-27
222437,2016-10-14
222438,2016-02-10
222439,2015-04-16
222440,2016-09-06
222441,2016-07-15
222442,2015-04-16
222443,2017-03-14
222444,
222445,2016-03-21
222446,2016-04-27
222447,
222448,2015-03-08
222449,2013-12-25
222450,2014-02-28
222451,2014-12-09
222452,2016-05-01
222453,2016-04-11
222454,2016-05-12
222455,2017-02-06
222456,2014-08-18
222457,2017-09-01
222458,2017-06-04
222459,2017-04-11
222460,2017-01-26
222461,2015-06-08
222462,2016-01-03
222463,2016-10-09
222464,2018-01-10
222465,2014-04-30
222466,2015-03-01
222467,2017-05-19
222468,2018-01-17
222469,2013-08-14
222470,2017-04-24
222471,2017-04-21
222472,2015-01-15
222473,2017-05-12
222474,2015-01-11
222475,
222476,2017-10-17
222477,2014-09-15
222478,2018-03-17
222479,
222480,2015-10-29
222481,2017-02-16
222482,2016-03-29
222483,2017-11-04
222484,2017-08-01
222485,
222486,2017-04-16
222487,2018-03-27
222488,2016-03-09
222489,2014-02-18
222490,
222491,2016-03-07
222492,2014-07-17
222493,2016-07-01
222494,2016-11-17
222495,2014-07-19
222496,2016-12-07
222497,2014-07-17
222498,
222499,2015-08-04
222500,2017-02-19
222501,2015-10-17
222502,2015-08-06
222503,2017-01-22
222504,
222505,2015-06-14
222506,2017-11-09
222507,2014-10-28
222508,2018-01-06
222509,2015-12-27
222510,
222511,2014-04-07
222512,2017-05-29
222513,2015-03-28
222514,2017-05-31
222515,2016-05-04
222516,2014-05-31
222517,2017-05-19
222518,2014-03-04
222519,2016-02-04
222520,2015-10-09
222521,2017-12-27
222522,2017-02-03
222523,2014-09-20
222524,2014-05-09
222525,
222526,2015-08-28
222527,2016-03-05
222528,
222529,2017-06-11
222530,2016-08-09
222531,2015-05-21
222532,2017-12-11
222533,2015-12-29
222534,2014-09-11
222535,2015-11-20
222536,
222537,2015-09-26
222538,2018-02-16
222539,2014-06-08
222540,2015-05-31
222541,
222542,2017-05-17
222543,2017-06-21
222544,2016-01-01
222545,2017-09-16
222546,2016-01-06
222547,2016-08-05
222548,2017-05-14
222549,2015-07-25
222550,2015-02-13
222551,2017-02-01
222552,2015-04-12
222553,
222554,2017-04-29
222555,2018-03-31
222556,2016-10-19
222557,2017-12-13
222558,
222559,2016-03-10
222560,2014-11-17
222561,2018-03-20
222562,2016-12-30
222563,2016-04-09
222564,2016-09-21
222565,2014-09-06
222566,2016-08-16
222567,
222568,2015-10-16
222569,2018-01-30
222570,2016-10-21
222571,2016-11-26
222572,2014-02-14
222573,2015-04-14
222574,2015-09-14
222575,2018-03-13
222577,2016-01-29
222578,2015-01-20
222579,2015-08-19
222580,2016-09-29
222581,2017-01-01
222582,2014-10-14
222583,2014-03-27
222584,2016-04-13
222585,2017-07-20
222586,2018-02-24
222587,2015-09-06
222589,2017-10-13
222590,2016-01-06
222591,
222592,2015-07-30
222593,2018-01-07
222594,2017-10-23
222595,2016-02-07
222596,2015-03-13
222597,2017-06-26
222598,2015-07-18
222599,2017-07-11
222600,
222601,2016-01-17
222602,2015-11-25
222603,2015-06-12
222604,2014-01-09
222605,2016-10-16
222606,2016-05-22
222607,
222608,2017-02-25
222609,2014-11-03
222610,
222611,2014-07-11
222612,2017-04-08
222613,2017-03-05
222614,2018-02-02
222615,2016-12-31
222616,
222617,2017-05-04
222618,2016-09-23
222619,2015-02-06
222620,2017-06-12
222621,2016-07-23
222622,
222623,2018-02-15
222624,2016-12-23
222625,2018-03-14
222626,2015-09-30
222627,2016-12-23
222628,2016-09-08
222629,2016-04-17
222630,2015-06-08
222631,2016-12-22
222632,2018-03-16
222633,2016-08-28
222634,2015-02-05
222635,2015-06-14
222636,2017-12-11
222637,2016-09-04
222638,2018-03-26
222639,2017-01-14
222640,2018-03-12
222641,2016-01-20
222642,2017-02-11
222643,2016-02-09
222644,2017-04-09
222645,2014-10-21
222646,2014-05-29
222647,2017-07-19
222648,2014-12-22
222649,2017-03-31
222650,2014-08-30
222651,2016-02-14
222652,2017-05-16
222653,2017-11-01
222654,2015-06-27
222655,2015-10-28
222656,2016-05-14
222657,2017-04-21
222658,2018-03-18
222659,2015-01-15
222660,2014-07-01
222661,2015-03-02
222662,2015-04-27
222663,2014-07-10
222664,2017-03-06
222665,2017-04-28
222666,2016-02-13
222667,2018-01-14
222668,2014-11-04
222669,2014-07-01
222670,2016-02-08
222671,2017-05-12
222672,2017-02-17
222673,
222674,
222675,2015-05-01
222676,2018-01-24
222677,2017-05-16
222678,2017-05-31
222679,2017-11-14
222680,2017-12-19
222681,2014-06-10
222682,
222683,2017-02-15
222684,2018-03-06
222685,2014-04-21
222686,2014-07-10
222687,2018-03-21
222688,2014-06-16
222689,2017-06-01
222690,2014-03-30
222691,
222692,2017-12-05
222693,2014-05-29
222694,2014-01-19
222695,2013-09-05
222696,2015-12-29
222697,2014-03-26
222698,2017-06-11
222699,2018-01-20
222700,2017-09-11
222701,2014-10-14
222702,2016-07-24
222703,2016-04-12
222704,2017-08-31
222705,2016-05-10
222706,2015-10-22
222707,2015-04-06
222708,2015-02-12
222709,2014-03-19
222710,2017-12-20
222711,2016-09-01
222712,2017-02-25
222713,2014-09-18
222714,2017-02-27
222715,2013-01-26
222716,2014-07-26
222717,2014-05-17
222718,
222719,2016-02-10
222720,2016-04-02
222721,2016-08-07
222722,
222723,
222724,2016-09-17
222725,2015-01-17
222726,2014-10-06
222727,
222728,2018-02-19
222729,2014-05-30
222730,
222731,
222732,2015-04-22
222733,2015-12-19
222734,2018-03-07
222735,2017-02-17
222736,2018-03-10
222737,2017-05-16
222738,2015-06-03
222739,2017-06-20
222740,2014-09-05
222741,2016-11-20
222742,2014-09-16
222743,2017-04-18
222744,2017-10-09
222745,2016-03-10
222746,2016-06-23
222747,2015-07-05
222748,
222749,2017-06-08
222750,2017-08-29
222751,2014-04-29
222752,
222753,2016-03-29
222754,2017-10-01
222755,2015-03-04
222756,2016-08-08
222757,2017-06-16
222758,2018-02-26
222759,2016-10-28
222760,2015-04-19
222761,2014-12-12
222762,2018-03-12
222763,2015-12-09
222764,2014-07-16
222765,2016-02-12
222766,2014-02-09
222767,
222768,2016-12-06
222769,2017-04-01
222770,2014-07-19
222771,2014-08-08
222772,2015-05-16
222773,2015-10-27
222774,2017-11-19
222775,2017-09-08
222776,2017-02-23
222777,2014-02-06
222778,2015-02-07
222779,2016-06-19
222780,2017-08-29
222781,2015-05-23
222782,2017-08-08
222783,2017-01-07
222784,2017-03-02
222785,2015-10-20
222786,2015-12-17
222787,2015-03-25
222788,2016-12-26
222789,2016-01-26
222790,2016-07-21
222792,2015-09-13
222793,2015-01-03
222794,
222795,2016-05-03
222796,2014-09-02
222797,2015-04-25
222798,2016-10-20
222799,
222800,2016-08-30
222801,2015-07-18
222802,2014-10-21
222803,
222804,2017-05-10
222805,2015-07-19
222806,2016-03-08
222807,2015-07-05
222808,2015-05-03
222809,2014-03-03
222810,2018-03-02
222811,2017-04-24
222812,2016-12-24
222813,2016-06-24
222814,2014-08-10
222815,2015-07-31
222816,2016-04-19
222817,
222818,2016-05-28
222819,2016-09-22
222820,2016-11-22
222821,2016-11-23
222822,2014-05-19
222823,2014-06-07
222824,2016-10-24
222825,2017-05-07
222826,2014-01-12
222827,2016-03-29
222828,2015-06-04
222829,
222830,2017-02-19
222831,2018-02-16
222832,2016-09-30
222833,2017-11-28
222834,
222835,2014-10-22
222836,2017-10-16
222837,2015-04-10
222838,2016-09-21
222839,2017-11-22
222840,2017-09-15
222841,2016-02-07
222842,2016-12-26
222843,2015-10-18
222844,2014-12-13
222845,2017-06-15
222846,2014-03-05
222847,2016-09-28
222848,2014-09-27
222849,
222850,2017-06-21
222851,2014-11-08
222852,2016-10-16
222853,2016-01-04
222854,2017-02-08
222855,
222856,2016-04-12
222857,2015-06-30
222858,2016-10-27
222859,
222860,
222861,
222862,2017-12-02
222863,2015-09-26
222864,
222865,2017-01-11
222866,2014-10-14
222867,2014-05-07
222868,2017-05-21
222869,2015-03-25
222870,2017-08-19
222871,2017-08-31
222872,2017-12-02
222873,2014-01-02
222874,
222875,2016-12-27
222876,2016-10-15
222877,2016-09-24
222878,2016-02-02
222879,2017-03-21
222880,2017-02-20
222881,2014-09-06
222882,2014-09-24
222883,
222884,2017-12-17
222885,2015-08-28
222886,2017-03-06
222887,2015-02-28
222888,2016-02-16
222889,2014-05-04
222890,2014-12-18
222891,2017-02-27
222892,2018-01-12
222893,2015-12-05
222894,2017-08-11
222895,2016-07-20
222896,2014-09-16
222897,2015-11-20
222898,2015-11-13
222899,2016-10-03
222900,2014-10-24
222901,2015-12-27
222902,2014-04-15
222903,2017-09-29
222904,2017-08-23
222905,2016-06-20
222906,2018-03-03
222907,2015-07-27
222908,2015-08-26
222909,
222910,2017-02-03
222911,2016-02-29
222912,2016-01-01
222913,2016-09-26
222914,2016-03-15
222915,2014-05-17
222916,2016-06-21
222917,2017-05-09
222918,
222919,2016-10-18
222920,2016-04-14
222921,2014-12-14
222922,
222923,2015-08-09
222924,
222925,2016-02-22
222926,2016-06-04
222927,2016-05-26
222928,2016-03-07
222929,2016-10-13
222930,2017-03-29
222931,2014-07-22
222932,2016-05-08
222933,2017-03-12
222934,
222935,2017-08-18
222936,2015-08-11
222937,2014-02-06
222938,2014-12-07
222939,
222940,2016-08-31
222941,2018-02-22
222942,2017-12-28
222943,2017-03-07
222944,2015-06-10
222945,2017-10-29
222946,2016-11-29
222947,2015-04-01
222948,2016-03-22
222949,2015-05-05
222950,2015-10-09
222951,2015-08-21
222952,2016-05-14
222953,2017-07-02
222954,2014-01-05
222955,2016-01-05
222956,2014-12-08
222957,2014-01-26
222958,2015-04-18
222959,2016-08-16
222960,
222961,2017-04-04
222962,
222963,2017-06-08
222964,2016-12-28
222965,2014-01-09
222966,2017-04-20
222967,2017-08-06
222968,
222969,2015-02-23
222970,2016-10-23
222971,2014-05-14
222972,2016-04-11
222973,2018-01-06
222974,
222975,2014-10-27
222976,2015-09-24
222977,2016-08-11
222978,2014-09-11
222979,2018-03-02
222980,2016-07-06
222981,2015-05-11
222982,2014-10-02
222983,2016-01-19
222984,2017-10-21
222985,2016-08-03
222986,2016-11-25
222987,2014-07-29
222988,2014-01-08
222989,2015-06-08
222990,2015-02-11
222991,2016-05-25
222992,2016-01-11
222993,2016-04-28
222994,
222995,2015-09-11
222996,2014-06-15
222997,2016-11-24
222998,2016-08-24
222999,
223000,2016-11-13
223001,2014-02-11
223002,
223003,
223004,2015-01-14
223005,
223006,2015-03-09
223007,2016-09-12
223008,2014-12-22
223009,2017-04-13
223010,2016-09-22
223011,2016-04-23
223012,2016-04-16
223013,
223014,2017-07-14
223015,
223016,2015-05-07
223017,2018-01-05
223018,2018-01-27
223019,2014-10-22
223020,2015-04-30
223021,2017-06-01
223022,2015-05-01
223023,2016-10-28
223024,
223025,2015-01-17
223026,2018-02-07
223027,2014-05-27
223028,2016-01-26
223029,2014-05-27
223030,2014-02-28
223031,2018-01-25
223032,2017-02-11
223033,2015-09-26
223034,2015-05-02
223035,2014-07-30
223036,2017-01-27
223037,2014-01-28
223038,
223039,2017-02-20
